study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	read_count	fastq_ftp	submitted_ftp	sra_ftp	sample_alias
PRJNA389280	SAMN07424413	SRX3139320	SRR5983383	408170	human gut metagenome	7045897	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983383/SRR5983383.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983383/SRR5983383_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983383/SRR5983383_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983383	G95669
PRJNA389280	SAMN07424416	SRX3139319	SRR5983384	408170	human gut metagenome	14060522	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983384/SRR5983384.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983384/SRR5983384_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983384/SRR5983384_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983384	G95674
PRJNA389280	SAMN07424415	SRX3139318	SRR5983385	408170	human gut metagenome	2548323	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983385/SRR5983385.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983385/SRR5983385_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983385/SRR5983385_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983385	G95673
PRJNA389280	SAMN07424404	SRX3139317	SRR5983386	408170	human gut metagenome	10320051	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983386/SRR5983386.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983386/SRR5983386_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983386/SRR5983386_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983386	G95659
PRJNA389280	SAMN07424341	SRX3139316	SRR5983387	408170	human gut metagenome	31678911	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983387/SRR5983387.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983387/SRR5983387_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983387/SRR5983387_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983387	G79927
PRJNA389280	SAMN07424342	SRX3139315	SRR5983388	408170	human gut metagenome	13178250	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983388/SRR5983388.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983388/SRR5983388_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983388/SRR5983388_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983388	G79929
PRJNA389280	SAMN07424339	SRX3139314	SRR5983389	408170	human gut metagenome	20379570	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983389/SRR5983389.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983389/SRR5983389_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983389/SRR5983389_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983389	G79922
PRJNA389280	SAMN07424340	SRX3139313	SRR5983390	408170	human gut metagenome	15774877	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983390/SRR5983390.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983390/SRR5983390_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983390/SRR5983390_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983390	G79923
PRJNA389280	SAMN07424345	SRX3139312	SRR5983391	408170	human gut metagenome	24717912	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983391/SRR5983391.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983391/SRR5983391_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983391/SRR5983391_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983391	G79948
PRJNA389280	SAMN07424346	SRX3139311	SRR5983392	408170	human gut metagenome	22269155	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983392/SRR5983392.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983392/SRR5983392_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983392/SRR5983392_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983392	G79949
PRJNA389280	SAMN07424343	SRX3139310	SRR5983393	408170	human gut metagenome	16965939	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983393/SRR5983393.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983393/SRR5983393_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983393/SRR5983393_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983393	G79930
PRJNA389280	SAMN07424344	SRX3139309	SRR5983394	408170	human gut metagenome	20980165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983394/SRR5983394.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983394/SRR5983394_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983394/SRR5983394_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983394	G79934
PRJNA389280	SAMN07424347	SRX3139308	SRR5983395	408170	human gut metagenome	22785565	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983395/SRR5983395.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983395/SRR5983395_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983395/SRR5983395_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983395	G79950
PRJNA389280	SAMN07424348	SRX3139307	SRR5983396	408170	human gut metagenome	16026426	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983396/SRR5983396.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983396/SRR5983396_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983396/SRR5983396_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983396	G79957
PRJNA389280	SAMN07424427	SRX3139306	SRR5983397	408170	human gut metagenome	10207924	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983397/SRR5983397.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983397/SRR5983397_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983397/SRR5983397_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983397	G95686
PRJNA389280	SAMN07424428	SRX3139305	SRR5983398	408170	human gut metagenome	15917550	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983398/SRR5983398.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983398/SRR5983398_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983398/SRR5983398_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983398	G95687
PRJNA389280	SAMN07424421	SRX3139304	SRR5983399	408170	human gut metagenome	9261621	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983399/SRR5983399.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983399/SRR5983399_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983399/SRR5983399_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983399	G95680
PRJNA389280	SAMN07424422	SRX3139303	SRR5983400	408170	human gut metagenome	16361805	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983400/SRR5983400.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983400/SRR5983400_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983400/SRR5983400_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983400	G95681
PRJNA389280	SAMN07424419	SRX3139302	SRR5983401	408170	human gut metagenome	11857637	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983401/SRR5983401.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983401/SRR5983401_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983401/SRR5983401_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983401	G95678
PRJNA389280	SAMN07424420	SRX3139301	SRR5983402	408170	human gut metagenome	11258587	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983402/SRR5983402.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983402/SRR5983402_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983402/SRR5983402_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983402	G95679
PRJNA389280	SAMN07424425	SRX3139300	SRR5983403	408170	human gut metagenome	9834459	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983403/SRR5983403.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983403/SRR5983403_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983403/SRR5983403_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983403	G95684
PRJNA389280	SAMN07424426	SRX3139299	SRR5983404	408170	human gut metagenome	10764414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983404/SRR5983404.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983404/SRR5983404_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983404/SRR5983404_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983404	G95685
PRJNA389280	SAMN07424423	SRX3139298	SRR5983405	408170	human gut metagenome	12197700	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983405/SRR5983405.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983405/SRR5983405_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983405/SRR5983405_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983405	G95682
PRJNA389280	SAMN07424424	SRX3139297	SRR5983406	408170	human gut metagenome	6557662	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983406/SRR5983406.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983406/SRR5983406_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983406/SRR5983406_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983406	G95683
PRJNA389280	SAMN07424390	SRX3139296	SRR5983407	408170	human gut metagenome	11144187	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983407/SRR5983407.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983407/SRR5983407_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983407/SRR5983407_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983407	G95645
PRJNA389280	SAMN07424389	SRX3139295	SRR5983408	408170	human gut metagenome	8374405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983408/SRR5983408.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983408/SRR5983408_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983408/SRR5983408_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983408	G95644
PRJNA389280	SAMN07424331	SRX3139294	SRR5983409	408170	human gut metagenome	16457816	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983409/SRR5983409.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983409/SRR5983409_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983409/SRR5983409_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983409	G79894
PRJNA389280	SAMN07424550	SRX3139293	SRR5983410	408170	human gut metagenome	15572509	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983410/SRR5983410.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983410/SRR5983410_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983410/SRR5983410_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983410	G95825
PRJNA389280	SAMN07424329	SRX3139292	SRR5983411	408170	human gut metagenome	17122545	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983411/SRR5983411.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983411/SRR5983411_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983411/SRR5983411_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983411	G79886
PRJNA389280	SAMN07424330	SRX3139291	SRR5983412	408170	human gut metagenome	9962604	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983412/SRR5983412.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983412/SRR5983412_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983412/SRR5983412_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983412	G79889
PRJNA389280	SAMN07424335	SRX3139290	SRR5983413	408170	human gut metagenome	12037083	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983413/SRR5983413.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983413/SRR5983413_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983413/SRR5983413_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983413	G79909
PRJNA389280	SAMN07424336	SRX3139289	SRR5983414	408170	human gut metagenome	17810656	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983414/SRR5983414.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983414/SRR5983414_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983414/SRR5983414_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983414	G79913
PRJNA389280	SAMN07424333	SRX3139288	SRR5983415	408170	human gut metagenome	23658927	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983415/SRR5983415.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983415/SRR5983415_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983415/SRR5983415_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983415	G79903
PRJNA389280	SAMN07424334	SRX3139287	SRR5983416	408170	human gut metagenome	19382341	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983416/SRR5983416.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983416/SRR5983416_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983416/SRR5983416_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983416	G79905
PRJNA389280	SAMN07424337	SRX3139286	SRR5983417	408170	human gut metagenome	2460438	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983417/SRR5983417.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983417/SRR5983417_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983417/SRR5983417_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983417	G79920
PRJNA389280	SAMN07424338	SRX3139285	SRR5983418	408170	human gut metagenome	10923255	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983418/SRR5983418.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983418/SRR5983418_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983418/SRR5983418_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983418	G79921
PRJNA389280	SAMN07424332	SRX3139284	SRR5983419	408170	human gut metagenome	13589621	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983419/SRR5983419.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983419/SRR5983419_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983419/SRR5983419_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983419	G79897
PRJNA389280	SAMN07424396	SRX3139283	SRR5983420	408170	human gut metagenome	8052087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983420/SRR5983420.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983420/SRR5983420_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983420/SRR5983420_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983420	G95651
PRJNA389280	SAMN07424395	SRX3139282	SRR5983421	408170	human gut metagenome	11786563	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983421/SRR5983421.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983421/SRR5983421_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983421/SRR5983421_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983421	G95650
PRJNA389280	SAMN07424394	SRX3139281	SRR5983422	408170	human gut metagenome	12764530	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983422/SRR5983422.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983422/SRR5983422_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983422/SRR5983422_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983422	G95649
PRJNA389280	SAMN07424393	SRX3139280	SRR5983423	408170	human gut metagenome	8269125	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983423/SRR5983423.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983423/SRR5983423_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983423/SRR5983423_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983423	G95648
PRJNA389280	SAMN07424392	SRX3139279	SRR5983424	408170	human gut metagenome	7039142	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983424/SRR5983424.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983424/SRR5983424_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983424/SRR5983424_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983424	G95647
PRJNA389280	SAMN07424391	SRX3139278	SRR5983425	408170	human gut metagenome	9411746	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983425/SRR5983425.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983425/SRR5983425_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983425/SRR5983425_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983425	G95646
PRJNA389280	SAMN07424487	SRX3139277	SRR5983426	408170	human gut metagenome	1058165	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983426/SRR5983426.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983426/SRR5983426_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983426/SRR5983426_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983426	G95757
PRJNA389280	SAMN07424488	SRX3139276	SRR5983427	408170	human gut metagenome	12084589	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983427/SRR5983427.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983427/SRR5983427_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983427/SRR5983427_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983427	G95758
PRJNA389280	SAMN07424485	SRX3139275	SRR5983428	408170	human gut metagenome	19205334	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983428/SRR5983428.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983428/SRR5983428_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/008/SRR5983428/SRR5983428_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/008/SRR5983428	G95755
PRJNA389280	SAMN07424486	SRX3139274	SRR5983429	408170	human gut metagenome	21951001	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983429/SRR5983429.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983429/SRR5983429_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/009/SRR5983429/SRR5983429_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/009/SRR5983429	G95756
PRJNA389280	SAMN07424483	SRX3139273	SRR5983430	408170	human gut metagenome	15527672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983430/SRR5983430.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983430/SRR5983430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/000/SRR5983430/SRR5983430_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/000/SRR5983430	G95753
PRJNA389280	SAMN07424484	SRX3139272	SRR5983431	408170	human gut metagenome	8185497	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983431/SRR5983431.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983431/SRR5983431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/001/SRR5983431/SRR5983431_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/001/SRR5983431	G95754
PRJNA389280	SAMN07424481	SRX3139271	SRR5983432	408170	human gut metagenome	13536672	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983432/SRR5983432.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983432/SRR5983432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/002/SRR5983432/SRR5983432_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/002/SRR5983432	G95751
PRJNA389280	SAMN07424482	SRX3139270	SRR5983433	408170	human gut metagenome	9839860	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983433/SRR5983433.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983433/SRR5983433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/003/SRR5983433/SRR5983433_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/003/SRR5983433	G95752
PRJNA389280	SAMN07424479	SRX3139269	SRR5983434	408170	human gut metagenome	6360572	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983434/SRR5983434.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983434/SRR5983434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/004/SRR5983434/SRR5983434_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/004/SRR5983434	G95749
PRJNA389280	SAMN07424480	SRX3139268	SRR5983435	408170	human gut metagenome	13460251	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983435/SRR5983435.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983435/SRR5983435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/005/SRR5983435/SRR5983435_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/005/SRR5983435	G95750
PRJNA389280	SAMN07424399	SRX3139489	SRR5983436	408170	human gut metagenome	12069577	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983436/SRR5983436.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983436/SRR5983436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/006/SRR5983436/SRR5983436_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/006/SRR5983436	G95654
PRJNA389280	SAMN07424400	SRX3139488	SRR5983437	408170	human gut metagenome	16621016	ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983437/SRR5983437.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983437/SRR5983437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR598/007/SRR5983437/SRR5983437_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR598/007/SRR5983437	G95655
